Price (Rs.),Discount (%),Final_Price(Rs.),Purchase_Year,Purchase_Month,Purchase_Day,Purchase_DayOfWeek,Purchase_IsWeekend,Category_Books,Category_Clothing,Category_Electronics,Category_Home & Kitchen,Category_Sports,Category_Toys,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI
457.41,25,343.06,2024,11,12,1,0,0,0,1,0,0,0,0,0,1,0
425.6,20,340.48,2024,5,11,5,1,0,0,0,0,0,0,0,0,0,0
204.49,50,102.25,2024,4,26,4,0,0,0,0,1,0,0,0,1,0,0
471.03,0,471.03,2024,8,28,2,0,0,1,0,0,0,0,1,0,0,0
420.58,15,357.49,2024,1,29,0,0,0,1,0,0,0,0,1,0,0,0
214.62,0,214.62,2024,9,16,0,0,0,0,0,1,0,0,0,1,0,0
494.16,50,247.08,2024,2,9,4,0,1,0,0,0,0,0,1,0,0,0
378.63,20,302.9,2024,3,1,4,0,0,0,1,0,0,0,1,0,0,0
172.74,15,146.83,2024,5,19,6,1,0,1,0,0,0,0,0,0,1,0
17.08,30,11.96,2024,5,15,2,0,0,0,0,0,0,1,0,1,0,0
338.44,10,304.6,2024,9,9,0,0,0,0,0,0,1,0,0,1,0,0
148.98,50,74.49,2024,5,22,2,0,0,1,0,0,0,0,0,1,0,0
346.17,30,242.32,2024,1,30,1,0,0,0,0,1,0,0,0,0,0,0
135.91,5,129.11,2024,6,12,2,0,0,0,0,0,1,0,1,0,0,0
341.06,10,306.95,2024,4,8,0,0,0,0,0,0,0,1,0,0,0,0
416.7,0,416.7,2024,4,18,3,0,0,1,0,0,0,0,1,0,0,0
97.95,25,73.46,2024,5,25,5,1,1,0,0,0,0,0,0,0,0,1
118.21,30,82.75,2024,2,7,2,0,0,0,0,0,1,0,1,0,0,0
255.92,10,230.33,2024,8,18,6,1,1,0,0,0,0,0,0,1,0,0
198.11,50,99.06,2024,7,22,0,0,1,0,0,0,0,0,1,0,0,0
80.06,15,68.05,2024,10,17,3,0,0,0,0,0,0,1,0,1,0,0
108.02,20,86.42,2024,1,4,3,0,0,0,0,0,1,0,1,0,0,0
158.49,15,134.72,2024,5,16,3,0,0,0,0,0,0,1,0,0,1,0
316.9,20,253.52,2024,2,8,3,0,0,0,1,0,0,0,0,0,1,0
142.15,50,71.08,2024,10,28,0,0,0,1,0,0,0,0,0,0,1,0
433.65,20,346.92,2024,11,9,5,1,0,0,0,0,0,0,0,0,0,0
51.82,0,51.82,2024,4,7,6,1,0,0,0,1,0,0,0,0,0,0
287.77,10,258.99,2024,11,11,0,0,0,0,0,1,0,0,0,0,0,0
263.46,30,184.42,2024,7,14,6,1,0,1,0,0,0,0,0,1,0,0
464.8,30,325.36,2024,4,18,3,0,0,0,0,0,0,1,1,0,0,0
179.09,50,89.55,2024,3,5,1,0,1,0,0,0,0,0,0,1,0,0
56.34,10,50.71,2024,3,4,0,0,0,0,0,0,0,0,1,0,0,0
293.68,25,220.26,2024,8,30,4,0,0,0,0,0,1,0,1,0,0,0
204.69,50,102.34,2024,8,15,3,0,1,0,0,0,0,0,1,0,0,0
85.67,30,59.97,2024,4,9,1,0,0,0,0,0,0,0,0,1,0,0
271.62,20,217.3,2024,4,8,0,0,0,0,0,0,0,1,0,0,0,0
434.06,50,217.03,2024,9,27,4,0,1,0,0,0,0,0,1,0,0,0
403.69,5,383.51,2024,7,19,4,0,0,0,0,0,0,1,0,1,0,0
250.78,0,250.78,2024,2,12,0,0,0,0,0,0,1,0,0,0,0,1
472.01,10,424.81,2024,11,17,6,1,0,1,0,0,0,0,0,0,0,0
411.25,10,370.12,2024,6,4,1,0,0,0,0,0,0,1,1,0,0,0
129.1,50,64.55,2024,7,30,1,0,0,0,0,1,0,0,0,0,1,0
427.22,5,405.86,2024,8,22,3,0,0,0,0,0,1,0,0,0,0,1
200.58,5,190.55,2024,2,24,5,1,0,0,0,0,0,0,1,0,0,0
147.46,30,103.22,2024,3,18,0,0,0,0,0,1,0,0,0,0,0,1
284.81,0,284.81,2024,7,11,3,0,0,0,0,0,1,0,0,0,0,0
32.57,15,27.68,2024,5,18,5,1,0,1,0,0,0,0,0,1,0,0
322.14,50,161.07,2024,9,11,2,0,1,0,0,0,0,0,1,0,0,0
187.36,5,177.99,2024,3,18,0,0,1,0,0,0,0,0,0,0,1,0
479.31,0,479.31,2024,10,24,3,0,0,0,0,0,1,0,0,1,0,0
138.58,15,117.79,2024,4,17,2,0,0,0,0,1,0,0,1,0,0,0
354.92,0,354.92,2024,10,12,5,1,0,0,1,0,0,0,0,1,0,0
329.08,10,296.17,2024,9,7,5,1,0,0,0,0,0,0,0,0,0,1
399.27,0,399.27,2024,11,21,3,0,0,0,0,1,0,0,0,0,1,0
366.82,5,348.48,2024,10,26,5,1,0,0,0,0,0,1,0,0,0,1
395.07,25,296.3,2024,5,22,2,0,0,0,1,0,0,0,0,1,0,0
427.4,20,341.92,2024,7,9,1,0,1,0,0,0,0,0,0,0,0,1
433.97,20,347.18,2024,1,5,4,0,1,0,0,0,0,0,0,0,0,1
31.97,10,28.77,2024,5,17,4,0,0,0,0,1,0,0,0,0,0,1
430.19,20,344.15,2024,7,18,3,0,0,0,0,0,0,0,0,0,0,0
231.04,10,207.94,2024,4,8,0,0,0,1,0,0,0,0,0,0,1,0
41.27,5,39.21,2024,7,26,4,0,0,1,0,0,0,0,0,0,1,0
313.34,30,219.34,2024,8,4,6,1,0,0,0,1,0,0,0,0,0,0
460.68,5,437.65,2024,5,31,4,0,0,0,0,0,1,0,0,0,0,1
456.87,25,342.65,2024,7,19,4,0,0,0,0,0,0,1,1,0,0,0
214.75,0,214.75,2024,6,19,2,0,0,1,0,0,0,0,0,1,0,0
386.52,5,367.19,2024,10,4,4,0,0,0,0,0,1,0,0,1,0,0
190.17,0,190.17,2024,4,4,3,0,0,0,0,1,0,0,0,1,0,0
327.17,30,229.02,2024,8,18,6,1,0,0,0,1,0,0,0,0,0,1
295.26,15,250.97,2024,10,15,1,0,1,0,0,0,0,0,1,0,0,0
106.96,10,96.26,2024,6,25,1,0,0,1,0,0,0,0,0,1,0,0
169.52,0,169.52,2024,2,16,4,0,0,0,0,0,0,1,1,0,0,0
344.57,50,172.28,2024,7,12,4,0,0,0,0,0,1,0,0,0,0,0
89.46,15,76.04,2024,10,26,5,1,0,0,0,1,0,0,1,0,0,0
472.59,5,448.96,2024,9,21,5,1,0,0,0,0,0,0,0,1,0,0
89.3,30,62.51,2024,1,10,2,0,0,0,0,0,0,1,0,0,0,0
288.05,0,288.05,2024,6,21,4,0,0,0,0,0,1,0,0,0,1,0
176.69,25,132.52,2024,2,21,2,0,0,1,0,0,0,0,0,0,1,0
444.5,30,311.15,2024,7,13,5,1,1,0,0,0,0,0,0,1,0,0
144.11,0,144.11,2024,7,17,2,0,0,0,0,0,1,0,0,1,0,0
433.94,0,433.94,2024,7,1,0,0,0,0,0,0,1,0,0,0,0,0
160.88,25,120.66,2024,1,1,0,0,0,1,0,0,0,0,1,0,0,0
434.47,0,434.47,2024,5,29,2,0,0,0,0,0,1,0,0,0,0,0
230.16,50,115.08,2024,2,15,3,0,0,0,0,1,0,0,0,0,0,1
276.95,20,221.56,2024,4,15,0,0,0,0,0,1,0,0,1,0,0,0
394.59,0,394.59,2024,8,6,1,0,0,0,0,1,0,0,0,0,0,0
371.41,10,334.27,2024,10,17,3,0,0,0,1,0,0,0,1,0,0,0
349.27,15,296.88,2024,7,4,3,0,0,0,0,0,1,0,0,1,0,0
51.97,20,41.58,2024,10,24,3,0,0,1,0,0,0,0,1,0,0,0
298.43,0,298.43,2024,8,23,4,0,0,0,0,0,0,1,0,0,0,0
361.04,0,361.04,2024,4,1,0,0,0,0,0,1,0,0,0,1,0,0
31.89,25,23.92,2024,4,3,2,0,0,0,0,0,0,0,0,0,0,1
393.9,50,196.95,2024,10,28,0,0,0,0,0,0,0,0,1,0,0,0
432.65,30,302.85,2024,5,23,3,0,1,0,0,0,0,0,0,0,1,0
262.74,15,223.33,2024,5,19,6,1,0,0,0,1,0,0,1,0,0,0
34.02,20,27.22,2024,5,26,6,1,0,0,1,0,0,0,0,0,0,1
101.83,25,76.37,2024,5,13,0,0,0,0,1,0,0,0,0,0,0,0
418.08,0,418.08,2024,8,29,3,0,0,0,0,0,0,1,0,1,0,0
285.27,25,213.95,2024,4,21,6,1,0,1,0,0,0,0,0,0,0,0
233.63,30,163.54,2024,5,16,3,0,0,0,0,0,1,0,1,0,0,0
257.48,15,218.86,2024,3,30,5,1,0,1,0,0,0,0,0,0,0,1
445.72,50,222.86,2024,10,26,5,1,1,0,0,0,0,0,0,0,0,0
257.18,5,244.32,2024,7,11,3,0,0,0,0,0,0,0,1,0,0,0
278.99,15,237.14,2024,10,2,2,0,0,0,1,0,0,0,1,0,0,0
252.94,30,177.06,2024,3,24,6,1,0,0,0,0,0,0,0,0,1,0
50.37,10,45.33,2024,11,2,5,1,0,0,0,0,1,0,1,0,0,0
106.14,0,106.14,2024,6,3,0,0,0,0,1,0,0,0,0,1,0,0
399.39,10,359.45,2024,11,10,6,1,0,0,0,0,1,0,0,0,1,0
291.89,10,262.7,2024,2,26,0,0,0,0,1,0,0,0,1,0,0,0
279.35,5,265.38,2024,4,15,0,0,0,0,0,1,0,0,0,0,0,0
197.95,15,168.26,2024,9,27,4,0,1,0,0,0,0,0,0,0,1,0
463.22,5,440.06,2024,6,2,6,1,0,0,0,1,0,0,0,0,0,0
168.01,50,84.0,2024,8,21,2,0,0,0,0,0,1,0,0,0,0,1
38.25,30,26.77,2024,10,17,3,0,0,0,0,1,0,0,1,0,0,0
436.07,5,414.27,2024,5,1,2,0,0,0,0,0,1,0,0,1,0,0
44.39,0,44.39,2024,8,21,2,0,0,0,0,0,0,0,0,0,0,1
237.6,5,225.72,2024,10,8,1,0,0,0,1,0,0,0,0,0,0,0
214.63,25,160.97,2024,8,9,4,0,0,0,1,0,0,0,0,0,1,0
471.68,20,377.34,2024,2,8,3,0,0,0,0,0,0,0,0,0,0,1
386.36,20,309.09,2024,9,17,1,0,1,0,0,0,0,0,0,1,0,0
218.86,10,196.97,2024,3,24,6,1,0,0,0,0,0,0,0,0,0,0
331.21,30,231.85,2024,4,2,1,0,0,1,0,0,0,0,1,0,0,0
18.8,25,14.1,2024,7,18,3,0,0,0,1,0,0,0,0,0,0,1
215.01,50,107.5,2024,6,8,5,1,0,0,1,0,0,0,0,0,1,0
367.33,50,183.66,2024,3,27,2,0,0,0,0,0,0,0,0,1,0,0
383.36,0,383.36,2024,3,4,0,0,0,0,0,0,0,0,0,0,0,1
146.46,5,139.14,2024,8,5,0,0,0,0,0,0,1,0,0,0,0,0
249.34,20,199.47,2024,6,11,1,0,0,0,0,0,0,1,1,0,0,0
192.73,25,144.55,2024,3,8,4,0,0,0,1,0,0,0,0,0,1,0
117.42,20,93.94,2024,9,28,5,1,0,1,0,0,0,0,0,0,0,0
199.48,15,169.56,2024,11,21,3,0,0,0,0,0,0,1,0,0,1,0
463.31,15,393.81,2024,4,30,1,0,0,0,0,0,0,1,0,0,0,1
185.53,10,166.98,2024,11,17,6,1,0,0,0,0,0,1,0,0,0,0
481.16,25,360.87,2024,5,20,0,0,1,0,0,0,0,0,0,0,0,0
167.77,30,117.44,2024,4,12,4,0,1,0,0,0,0,0,0,0,1,0
123.79,0,123.79,2024,1,9,1,0,0,0,1,0,0,0,0,1,0,0
331.56,50,165.78,2024,9,5,3,0,1,0,0,0,0,0,0,0,0,0
129.45,5,122.98,2024,8,18,6,1,0,0,0,0,1,0,0,0,0,0
347.27,25,260.45,2024,6,12,2,0,0,0,1,0,0,0,1,0,0,0
489.29,10,440.36,2024,1,19,4,0,0,0,0,0,0,1,0,0,1,0
235.18,0,235.18,2024,1,28,6,1,1,0,0,0,0,0,0,0,0,1
477.68,30,334.38,2024,5,17,4,0,1,0,0,0,0,0,0,0,0,1
159.95,30,111.96,2024,4,28,6,1,0,0,0,1,0,0,0,0,1,0
112.55,25,84.41,2024,11,1,4,0,0,0,0,0,0,1,0,0,0,0
56.87,10,51.18,2024,8,25,6,1,0,0,0,1,0,0,1,0,0,0
142.61,10,128.35,2024,7,6,5,1,0,0,1,0,0,0,0,0,0,0
33.31,15,28.31,2024,4,26,4,0,0,1,0,0,0,0,1,0,0,0
177.17,25,132.88,2024,9,7,5,1,0,0,0,0,0,0,1,0,0,0
382.64,30,267.85,2024,11,12,1,0,0,0,0,1,0,0,1,0,0,0
104.37,20,83.5,2024,11,2,5,1,0,1,0,0,0,0,0,0,0,0
329.03,25,246.77,2024,1,31,2,0,0,0,0,1,0,0,0,0,1,0
272.05,15,231.24,2024,10,1,1,0,0,0,1,0,0,0,0,0,0,1
192.95,5,183.3,2024,8,20,1,0,0,0,0,0,0,1,0,1,0,0
128.74,50,64.37,2024,9,19,3,0,0,0,0,1,0,0,0,0,0,0
361.85,25,271.39,2024,2,5,0,0,0,0,1,0,0,0,0,0,0,1
197.88,10,178.09,2024,4,21,6,1,0,0,0,0,0,1,0,1,0,0
122.79,15,104.37,2024,1,25,3,0,0,1,0,0,0,0,0,0,0,1
290.14,15,246.62,2024,4,13,5,1,0,0,0,1,0,0,1,0,0,0
227.45,20,181.96,2024,5,19,6,1,0,0,1,0,0,0,0,0,1,0
318.96,30,223.27,2024,2,15,3,0,1,0,0,0,0,0,0,1,0,0
160.41,50,80.2,2024,8,24,5,1,0,0,0,0,0,0,0,0,1,0
428.15,25,321.11,2024,7,27,5,1,0,1,0,0,0,0,1,0,0,0
351.68,30,246.18,2024,5,8,2,0,0,0,0,0,0,1,0,1,0,0
245.25,20,196.2,2024,5,13,0,0,0,0,0,0,0,1,0,0,0,1
327.94,30,229.56,2024,2,29,3,0,0,0,0,0,0,0,0,0,1,0
53.15,0,53.15,2024,9,10,1,0,0,0,0,0,0,0,0,1,0,0
483.76,50,241.88,2024,5,5,6,1,0,0,1,0,0,0,0,0,1,0
60.12,20,48.1,2024,9,1,6,1,0,0,0,0,0,1,0,0,1,0
298.24,30,208.77,2024,7,2,1,0,0,0,0,0,0,0,0,0,0,1
51.92,0,51.92,2024,5,24,4,0,0,0,0,1,0,0,0,1,0,0
45.39,50,22.7,2024,10,16,2,0,0,0,0,0,1,0,0,0,1,0
60.17,15,51.14,2024,9,29,6,1,0,1,0,0,0,0,0,0,0,0
265.56,25,199.17,2024,4,23,1,0,1,0,0,0,0,0,1,0,0,0
215.49,5,204.72,2024,11,13,2,0,1,0,0,0,0,0,0,1,0,0
168.21,0,168.21,2024,3,1,4,0,0,0,0,0,1,0,0,0,0,0
230.21,0,230.21,2024,8,21,2,0,0,0,0,0,0,0,0,0,0,1
448.57,20,358.86,2024,2,28,2,0,0,0,0,0,0,0,1,0,0,0
96.31,5,91.49,2024,4,11,3,0,0,0,0,0,1,0,0,1,0,0
329.54,20,263.63,2024,11,16,5,1,1,0,0,0,0,0,0,0,1,0
417.07,50,208.53,2024,1,14,6,1,1,0,0,0,0,0,0,1,0,0
264.45,5,251.23,2024,2,28,2,0,1,0,0,0,0,0,0,1,0,0
82.72,20,66.18,2024,7,14,6,1,0,1,0,0,0,0,0,0,0,0
265.25,0,265.25,2024,5,6,0,0,0,1,0,0,0,0,0,0,0,1
464.26,30,324.98,2024,4,12,4,0,0,0,0,1,0,0,0,0,0,0
205.68,10,185.11,2024,1,26,4,0,0,0,1,0,0,0,0,0,1,0
41.41,30,28.99,2024,6,1,5,1,0,0,0,0,0,0,0,0,1,0
142.61,10,128.35,2024,3,31,6,1,0,0,0,0,0,0,1,0,0,0
189.35,50,94.67,2024,11,12,1,0,0,0,0,0,1,0,0,0,0,1
24.41,10,21.97,2024,6,29,5,1,0,0,0,0,1,0,0,0,0,0
428.85,15,364.52,2024,10,23,2,0,1,0,0,0,0,0,0,0,0,0
297.35,30,208.15,2024,6,28,4,0,0,0,0,0,0,0,0,1,0,0
53.13,25,39.85,2024,8,25,6,1,1,0,0,0,0,0,0,0,0,0
496.31,25,372.23,2024,2,18,6,1,0,0,0,0,0,0,0,0,0,0
313.5,10,282.15,2024,3,21,3,0,0,0,0,1,0,0,0,0,1,0
166.78,20,133.42,2024,3,11,0,0,0,0,0,0,1,0,0,0,0,0
80.69,0,80.69,2024,3,1,4,0,1,0,0,0,0,0,0,0,0,0
205.66,20,164.53,2024,6,25,1,0,0,0,0,1,0,0,0,1,0,0
294.06,20,235.25,2024,1,30,1,0,0,0,0,0,1,0,0,0,0,0
481.0,30,336.7,2024,7,9,1,0,0,1,0,0,0,0,0,0,0,1
64.64,25,48.48,2024,8,26,0,0,0,0,0,0,0,1,0,0,1,0
437.28,10,393.55,2024,1,16,1,0,0,0,0,0,0,0,0,0,0,0
338.85,5,321.91,2024,4,29,0,0,0,0,1,0,0,0,0,0,0,1
486.64,10,437.98,2024,10,1,1,0,0,0,0,0,0,1,0,1,0,0
59.31,20,47.45,2024,10,15,1,0,0,0,0,0,0,0,1,0,0,0
59.56,25,44.67,2024,4,12,4,0,0,0,1,0,0,0,0,0,0,0
322.39,5,306.27,2024,4,21,6,1,0,1,0,0,0,0,0,0,0,1
459.93,15,390.94,2024,3,6,2,0,0,0,0,0,0,0,0,0,0,0
265.71,25,199.28,2024,4,4,3,0,0,0,1,0,0,0,0,0,1,0
26.45,25,19.84,2024,7,29,0,0,1,0,0,0,0,0,0,0,0,0
357.62,50,178.81,2024,4,5,4,0,0,0,0,0,1,0,0,1,0,0
282.33,10,254.1,2024,11,18,0,0,0,0,0,0,0,1,0,0,0,1
396.56,50,198.28,2024,9,13,4,0,1,0,0,0,0,0,0,0,0,0
456.74,0,456.74,2024,6,7,4,0,0,0,0,0,0,1,0,0,1,0
281.5,20,225.2,2024,2,24,5,1,0,0,1,0,0,0,0,0,1,0
230.41,5,218.89,2024,6,15,5,1,0,1,0,0,0,0,0,1,0,0
479.45,20,383.56,2024,4,24,2,0,0,0,0,0,1,0,0,0,0,0
81.48,5,77.41,2024,5,1,2,0,0,0,0,0,0,0,0,0,1,0
229.63,15,195.19,2024,4,26,4,0,0,0,0,1,0,0,1,0,0,0
422.68,50,211.34,2024,6,11,1,0,0,0,1,0,0,0,0,0,0,1
50.88,15,43.25,2024,3,16,5,1,0,0,0,0,1,0,0,0,0,1
369.95,15,314.46,2024,1,22,0,0,0,1,0,0,0,0,0,0,1,0
58.77,25,44.08,2024,1,13,5,1,0,0,0,1,0,0,0,0,1,0
397.97,15,338.27,2024,2,25,6,1,0,0,0,0,0,1,1,0,0,0
282.65,20,226.12,2024,6,29,5,1,1,0,0,0,0,0,1,0,0,0
48.25,10,43.43,2024,7,26,4,0,0,1,0,0,0,0,0,0,0,1
191.29,25,143.47,2024,2,28,2,0,1,0,0,0,0,0,0,0,0,0
309.01,20,247.21,2024,7,11,3,0,0,1,0,0,0,0,1,0,0,0
93.6,10,84.24,2024,5,26,6,1,1,0,0,0,0,0,0,0,0,0
347.27,0,347.27,2024,11,4,0,0,0,0,0,0,0,0,0,0,0,0
170.9,15,145.27,2024,11,10,6,1,1,0,0,0,0,0,0,0,0,0
378.49,30,264.94,2024,4,15,0,0,0,0,0,0,1,0,0,0,0,1
480.02,50,240.01,2024,10,7,0,0,0,0,0,0,1,0,0,1,0,0
207.33,20,165.86,2024,8,10,5,1,0,0,0,1,0,0,0,0,0,0
144.46,15,122.79,2024,9,16,0,0,1,0,0,0,0,0,1,0,0,0
171.96,20,137.57,2024,4,7,6,1,0,0,0,0,1,0,0,0,0,0
353.92,20,283.14,2024,3,29,4,0,0,0,0,0,0,0,0,0,0,0
154.46,5,146.74,2024,7,28,6,1,0,0,0,1,0,0,0,0,1,0
142.25,15,120.91,2024,4,14,6,1,0,1,0,0,0,0,0,0,0,1
210.7,10,189.63,2024,7,8,0,0,1,0,0,0,0,0,0,0,0,1
195.24,5,185.48,2024,9,3,1,0,0,0,1,0,0,0,1,0,0,0
407.25,10,366.53,2024,7,28,6,1,0,0,0,1,0,0,0,0,0,0
42.18,30,29.53,2024,3,15,4,0,0,0,0,0,1,0,0,1,0,0
318.69,25,239.02,2024,3,21,3,0,0,0,0,1,0,0,0,0,0,0
115.36,5,109.59,2024,4,21,6,1,1,0,0,0,0,0,0,0,0,1
119.38,10,107.44,2024,6,20,3,0,1,0,0,0,0,0,0,0,0,1
104.9,5,99.66,2024,9,27,4,0,0,0,0,1,0,0,0,0,0,0
327.53,0,327.53,2024,2,19,0,0,0,1,0,0,0,0,0,0,0,1
370.14,30,259.1,2024,10,11,4,0,1,0,0,0,0,0,0,1,0,0
395.74,20,316.59,2024,2,1,3,0,0,0,0,1,0,0,0,0,0,1
124.53,30,87.17,2024,4,14,6,1,1,0,0,0,0,0,0,0,1,0
443.2,25,332.4,2024,6,12,2,0,0,0,0,1,0,0,1,0,0,0
109.76,20,87.81,2024,3,20,2,0,0,0,0,0,1,0,0,1,0,0
32.18,50,16.09,2024,3,28,3,0,0,0,1,0,0,0,0,0,0,0
106.65,30,74.66,2024,9,10,1,0,0,0,0,0,0,0,0,0,0,1
201.72,10,181.55,2024,6,17,0,0,0,1,0,0,0,0,0,1,0,0
45.3,5,43.03,2024,10,1,1,0,0,0,0,0,1,0,1,0,0,0
350.77,5,333.23,2024,10,13,6,1,0,0,0,0,0,0,0,0,0,1
241.86,5,229.77,2024,11,21,3,0,0,0,0,0,0,1,1,0,0,0
187.93,20,150.34,2024,4,4,3,0,0,0,1,0,0,0,1,0,0,0
193.42,10,174.08,2024,7,7,6,1,0,0,0,0,0,0,0,0,1,0
440.43,5,418.41,2024,7,10,2,0,0,0,0,1,0,0,0,0,0,1
411.73,5,391.14,2024,9,26,3,0,0,0,0,0,1,0,1,0,0,0
369.78,10,332.8,2024,8,15,3,0,0,0,0,0,0,0,0,0,0,1
168.76,20,135.01,2024,9,24,1,0,0,0,1,0,0,0,0,0,0,1
391.64,25,293.73,2024,11,18,0,0,0,0,0,1,0,0,0,1,0,0
59.97,0,59.97,2024,3,29,4,0,1,0,0,0,0,0,1,0,0,0
418.67,50,209.34,2024,3,23,5,1,1,0,0,0,0,0,0,0,0,0
245.49,20,196.39,2024,8,11,6,1,0,0,0,1,0,0,0,0,0,1
387.5,30,271.25,2024,7,11,3,0,0,0,0,0,1,0,0,0,0,1
52.6,0,52.6,2024,6,8,5,1,0,0,0,1,0,0,1,0,0,0
368.93,50,184.47,2024,11,7,3,0,0,0,1,0,0,0,0,0,1,0
141.33,0,141.33,2024,9,27,4,0,0,0,0,0,0,1,1,0,0,0
359.08,10,323.17,2024,2,20,1,0,0,0,0,1,0,0,1,0,0,0
400.48,5,380.46,2024,2,17,5,1,0,0,0,0,1,0,0,0,1,0
494.06,10,444.65,2024,10,29,1,0,1,0,0,0,0,0,1,0,0,0
179.54,10,161.59,2024,10,5,5,1,1,0,0,0,0,0,1,0,0,0
39.49,0,39.49,2024,1,14,6,1,0,0,0,0,0,0,0,0,0,1
214.98,10,193.48,2024,2,4,6,1,0,0,0,1,0,0,1,0,0,0
155.36,10,139.82,2024,6,27,3,0,0,0,0,0,1,0,1,0,0,0
195.38,15,166.07,2024,6,19,2,0,0,0,0,0,0,0,0,0,0,0
392.7,25,294.52,2024,4,21,6,1,0,1,0,0,0,0,0,0,0,1
403.71,50,201.85,2024,5,30,3,0,0,0,0,0,1,0,0,0,0,1
256.66,10,230.99,2024,7,1,0,0,1,0,0,0,0,0,1,0,0,0
323.13,30,226.19,2024,3,23,5,1,0,0,0,0,0,0,0,0,0,0
122.36,0,122.36,2024,6,5,2,0,0,0,0,0,1,0,0,0,1,0
386.53,10,347.88,2024,5,18,5,1,1,0,0,0,0,0,0,0,0,1
214.85,25,161.14,2024,3,12,1,0,0,0,0,0,0,1,1,0,0,0
242.71,50,121.36,2024,3,30,5,1,0,0,0,1,0,0,0,0,0,1
456.79,15,388.27,2024,7,11,3,0,0,0,1,0,0,0,1,0,0,0
251.69,50,125.84,2024,1,4,3,0,0,0,1,0,0,0,0,0,0,0
428.42,30,299.89,2024,4,16,1,0,0,0,0,0,1,0,0,0,0,0
126.93,5,120.58,2024,9,13,4,0,0,0,0,0,0,0,0,0,0,0
294.78,10,265.3,2024,5,22,2,0,0,1,0,0,0,0,0,0,1,0
250.19,20,200.15,2024,4,14,6,1,0,0,1,0,0,0,0,1,0,0
167.6,25,125.7,2024,7,24,2,0,0,0,0,1,0,0,0,1,0,0
166.34,5,158.02,2024,3,22,4,0,0,0,1,0,0,0,1,0,0,0
429.9,25,322.42,2024,8,6,1,0,0,0,1,0,0,0,0,0,0,0
229.85,5,218.36,2024,7,24,2,0,0,1,0,0,0,0,1,0,0,0
333.75,5,317.06,2024,2,27,1,0,0,1,0,0,0,0,0,0,0,1
265.32,20,212.26,2024,4,10,2,0,1,0,0,0,0,0,1,0,0,0
238.8,10,214.92,2024,5,17,4,0,0,0,0,0,0,0,0,1,0,0
33.67,20,26.94,2024,4,30,1,0,0,0,0,0,1,0,0,0,1,0
336.04,20,268.83,2024,11,11,0,0,0,0,0,0,0,0,0,0,1,0
463.83,10,417.45,2024,8,19,0,0,1,0,0,0,0,0,0,0,0,0
44.04,15,37.43,2024,8,29,3,0,0,0,0,0,0,1,0,0,1,0
180.46,15,153.39,2024,9,22,6,1,0,0,0,0,0,0,0,0,1,0
219.22,30,153.45,2024,1,26,4,0,0,0,0,0,0,1,1,0,0,0
17.62,30,12.33,2024,7,3,2,0,0,0,0,0,0,0,1,0,0,0
434.24,10,390.82,2024,2,25,6,1,0,0,0,1,0,0,0,0,0,0
362.88,25,272.16,2024,7,3,2,0,0,0,0,0,0,0,0,0,1,0
150.84,15,128.21,2024,9,13,4,0,0,0,0,0,0,0,0,0,0,1
16.81,25,12.61,2024,11,5,1,0,0,0,0,0,1,0,1,0,0,0
415.93,30,291.15,2024,7,18,3,0,0,0,0,0,1,0,1,0,0,0
11.62,15,9.88,2024,5,11,5,1,0,1,0,0,0,0,0,1,0,0
379.55,15,322.62,2024,2,17,5,1,0,1,0,0,0,0,1,0,0,0
36.7,30,25.69,2024,1,5,4,0,0,0,0,0,1,0,0,0,1,0
187.71,10,168.94,2024,7,12,4,0,0,0,0,0,1,0,0,0,0,0
247.95,15,210.76,2024,5,10,4,0,0,0,1,0,0,0,0,0,0,0
93.82,5,89.13,2024,9,20,4,0,0,0,0,0,0,0,0,0,1,0
436.57,0,436.57,2024,7,25,3,0,1,0,0,0,0,0,0,0,0,1
251.55,5,238.97,2024,9,28,5,1,0,0,0,1,0,0,0,1,0,0
358.51,30,250.96,2024,7,26,4,0,0,1,0,0,0,0,1,0,0,0
277.08,5,263.23,2024,4,25,3,0,0,0,0,0,1,0,1,0,0,0
166.11,0,166.11,2024,8,29,3,0,0,1,0,0,0,0,0,0,0,0
375.69,20,300.55,2024,6,5,2,0,0,1,0,0,0,0,0,0,0,1
40.84,25,30.63,2024,1,17,2,0,0,0,0,0,0,1,1,0,0,0
284.31,30,199.02,2024,4,13,5,1,0,0,0,0,0,0,0,0,0,1
382.26,25,286.69,2024,1,4,3,0,0,0,0,1,0,0,0,1,0,0
432.35,15,367.5,2024,3,22,4,0,0,1,0,0,0,0,0,0,0,0
375.08,20,300.06,2024,9,24,1,0,0,0,0,0,0,1,0,0,1,0
96.29,30,67.4,2024,8,24,5,1,0,0,0,0,0,1,0,0,1,0
18.83,20,15.06,2024,2,21,2,0,0,0,0,0,0,0,0,0,1,0
209.81,0,209.81,2024,7,26,4,0,0,0,0,0,1,0,0,0,0,1
462.62,30,323.83,2024,7,9,1,0,0,0,0,0,0,0,0,1,0,0
75.39,15,64.08,2024,9,16,0,0,1,0,0,0,0,0,0,0,1,0
42.08,25,31.56,2024,3,9,5,1,0,0,1,0,0,0,0,0,0,0
301.63,0,301.63,2024,8,15,3,0,0,0,0,0,0,1,0,0,0,1
